price,quantity,type,timestamp
38582000,0.0221,0,2022-05-23 03:16:43.500131
38581000,0.3574,0,2022-05-23 03:16:43.500131
38605000,0.0486,1,2022-05-23 03:16:43.500131
38607000,0.1674,1,2022-05-23 03:16:43.500131
38608000,0.5116,1,2022-05-23 03:16:43.500131
38609000,0.0232,1,2022-05-23 03:16:43.500131
38610000,0.0551,1,2022-05-23 03:16:43.500131
38587000,0.1037,0,2022-05-23 03:16:44.550451
38585000,0.0486,0,2022-05-23 03:16:44.550451
38583000,0.1349,0,2022-05-23 03:16:44.550451
38581000,0.3574,0,2022-05-23 03:16:44.550451
38578000,0.0221,0,2022-05-23 03:16:44.550451
38605000,0.0486,1,2022-05-23 03:16:44.550451
38607000,0.1674,1,2022-05-23 03:16:44.550451
38608000,0.5116,1,2022-05-23 03:16:44.550451
38609000,0.0232,1,2022-05-23 03:16:44.550451
38610000,0.0551,1,2022-05-23 03:16:44.550451
38587000,0.1037,0,2022-05-23 03:16:45.595320
38585000,0.0486,0,2022-05-23 03:16:45.595320
38583000,0.1349,0,2022-05-23 03:16:45.595320
38581000,0.3574,0,2022-05-23 03:16:45.595320
38578000,0.0221,0,2022-05-23 03:16:45.595320
38605000,0.0486,1,2022-05-23 03:16:45.595320
38607000,0.1674,1,2022-05-23 03:16:45.595320
38608000,0.5116,1,2022-05-23 03:16:45.595320
38609000,0.0232,1,2022-05-23 03:16:45.595320
38610000,0.0551,1,2022-05-23 03:16:45.595320
38587000,0.1037,0,2022-05-23 03:16:46.639346
38585000,0.0486,0,2022-05-23 03:16:46.639346
38583000,0.1349,0,2022-05-23 03:16:46.639346
38581000,0.3574,0,2022-05-23 03:16:46.639346
38579000,0.0221,0,2022-05-23 03:16:46.639346
38605000,0.0486,1,2022-05-23 03:16:46.639346
38607000,0.1674,1,2022-05-23 03:16:46.639346
38608000,0.5116,1,2022-05-23 03:16:46.639346
38609000,0.0232,1,2022-05-23 03:16:46.639346
38610000,0.0551,1,2022-05-23 03:16:46.639346
38587000,0.1037,0,2022-05-23 03:16:47.683440
38585000,0.0486,0,2022-05-23 03:16:47.683440
38583000,0.1349,0,2022-05-23 03:16:47.683440
38581000,0.3574,0,2022-05-23 03:16:47.683440
38580000,0.0221,0,2022-05-23 03:16:47.683440
38605000,0.0486,1,2022-05-23 03:16:47.683440
38607000,0.1674,1,2022-05-23 03:16:47.683440
38608000,0.5116,1,2022-05-23 03:16:47.683440
38609000,0.0232,1,2022-05-23 03:16:47.683440
38610000,0.0551,1,2022-05-23 03:16:47.683440
38587000,0.1037,0,2022-05-23 03:16:48.727600
38585000,0.0486,0,2022-05-23 03:16:48.727600
38583000,0.1349,0,2022-05-23 03:16:48.727600
38581000,0.3574,0,2022-05-23 03:16:48.727600
38578000,0.0221,0,2022-05-23 03:16:48.727600
38605000,0.0486,1,2022-05-23 03:16:48.727600
38607000,0.1674,1,2022-05-23 03:16:48.727600
38608000,0.5116,1,2022-05-23 03:16:48.727600
38609000,0.0232,1,2022-05-23 03:16:48.727600
38610000,0.0551,1,2022-05-23 03:16:48.727600
38587000,0.1037,0,2022-05-23 03:16:49.766932
38585000,0.0486,0,2022-05-23 03:16:49.766932
38583000,0.1349,0,2022-05-23 03:16:49.766932
38581000,0.3574,0,2022-05-23 03:16:49.766932
38578000,0.0221,0,2022-05-23 03:16:49.766932
38605000,0.0486,1,2022-05-23 03:16:49.766932
38607000,0.1674,1,2022-05-23 03:16:49.766932
38608000,0.5116,1,2022-05-23 03:16:49.766932
38609000,0.0232,1,2022-05-23 03:16:49.766932
38610000,0.0551,1,2022-05-23 03:16:49.766932
38587000,0.1037,0,2022-05-23 03:16:51.002981
38585000,0.0486,0,2022-05-23 03:16:51.002981
38583000,0.1349,0,2022-05-23 03:16:51.002981
38581000,0.3574,0,2022-05-23 03:16:51.002981
38578000,0.0221,0,2022-05-23 03:16:51.002981
38605000,0.0486,1,2022-05-23 03:16:51.002981
38607000,0.1674,1,2022-05-23 03:16:51.002981
38608000,0.5116,1,2022-05-23 03:16:51.002981
38609000,0.0232,1,2022-05-23 03:16:51.002981
38610000,0.0551,1,2022-05-23 03:16:51.002981
38587000,0.1037,0,2022-05-23 03:16:52.049670
38585000,0.0486,0,2022-05-23 03:16:52.049670
38583000,0.1349,0,2022-05-23 03:16:52.049670
38581000,0.3574,0,2022-05-23 03:16:52.049670
38578000,0.0221,0,2022-05-23 03:16:52.049670
38605000,0.0486,1,2022-05-23 03:16:52.049670
38607000,0.1674,1,2022-05-23 03:16:52.049670
38608000,0.5116,1,2022-05-23 03:16:52.049670
38609000,0.0232,1,2022-05-23 03:16:52.049670
38610000,0.0551,1,2022-05-23 03:16:52.049670
38587000,0.1037,0,2022-05-23 03:16:53.094649
38585000,0.0486,0,2022-05-23 03:16:53.094649
38583000,0.1349,0,2022-05-23 03:16:53.094649
38581000,0.3574,0,2022-05-23 03:16:53.094649
38578000,0.0221,0,2022-05-23 03:16:53.094649
38605000,0.0486,1,2022-05-23 03:16:53.094649
38607000,0.1674,1,2022-05-23 03:16:53.094649
38608000,0.5116,1,2022-05-23 03:16:53.094649
38609000,0.0232,1,2022-05-23 03:16:53.094649
38610000,0.0551,1,2022-05-23 03:16:53.094649
38587000,0.1037,0,2022-05-23 03:16:54.136814
38585000,0.0486,0,2022-05-23 03:16:54.136814
38583000,0.1349,0,2022-05-23 03:16:54.136814
38582000,0.0223,0,2022-05-23 03:16:54.136814
38581000,0.3574,0,2022-05-23 03:16:54.136814
38605000,0.0486,1,2022-05-23 03:16:54.136814
38607000,0.1674,1,2022-05-23 03:16:54.136814
38608000,0.5116,1,2022-05-23 03:16:54.136814
38609000,0.0232,1,2022-05-23 03:16:54.136814
38610000,0.0551,1,2022-05-23 03:16:54.136814
38587000,0.1037,0,2022-05-23 03:16:55.179501
38585000,0.0486,0,2022-05-23 03:16:55.179501
38583000,0.1349,0,2022-05-23 03:16:55.179501
38582000,0.0223,0,2022-05-23 03:16:55.179501
38581000,0.3574,0,2022-05-23 03:16:55.179501
38605000,0.0486,1,2022-05-23 03:16:55.179501
38607000,0.1674,1,2022-05-23 03:16:55.179501
38608000,0.5116,1,2022-05-23 03:16:55.179501
38609000,0.0232,1,2022-05-23 03:16:55.179501
